Customer Code,Agenda Appointments,Appointments Completed,Customer Code,Customer Type Group,Shop Code - Descr,Service Category Descr,Service Descr
5168848,01,01,5168848,LEAD,C5D-ALMONTE,1st APPS,VISITA COMPLETA /OPORTUNIDAD
5168853,01,01,5168853,LEAD,807-ALICANTE/ALACANT - ALFONSO X EL SABIO,1st APPS,VISITA COMPLETA /OPORTUNIDAD
5168853,01,01,5168853,LEAD,807-ALICANTE/ALACANT - ALFONSO X EL SABIO,Pre-Sales,ENTREGA DE LA VENTA
5168858,01,01,5168858,LEAD,B00-MADRID - JUAN DE MALASAÑA,1st APPS,VISITA COMPLETA /OPORTUNIDAD
5168860,01,01,5168860,LEAD,B3B-SANT VICENT DEL RASPEIG,1st APPS,VISITA COMPLETA /OPORTUNIDAD
5168864,01,01,5168864,LEAD,826-GIJON/XIXON - MENENDEZ PELAYO,1st APPS,VISITA COMPLETA /OPORTUNIDAD
5168871,01,01,5168871,LEAD,9BA-VITORIA-GASTEIZ - GORBEA,1st APPS,VISITA COMPLETA /OPORTUNIDAD
5168872,01,01,5168872,LEAD,906-MANISES - RIBARROJA,1st APPS,VISITA COMPLETA /OPORTUNIDAD
5168877,01,01,5168877,LEAD,BC0-SEVILLA - EDUARDO DATO,1st APPS,VISITA COMPLETA /OPORTUNIDAD
5168878,01,,5168878,LEAD,906-MANISES - RIBARROJA,1st APPS,VISITA COMPLETA /OPORTUNIDAD
5168880,01,01,5168880,LEAD,A68-FERROL - DE CASTILLA 1,1st APPS,VISITA COMPLETA /OPORTUNIDAD
5168881,02,01,5168881,LEAD,969-ALBACETE - SAN RAFAEL ARCANGEL,1st APPS,VISITA COMPLETA /OPORTUNIDAD
5168883,01,01,5168883,LEAD,894-VALENCIA - PEREZ GALDOS,1st APPS,VISITA COMPLETA /OPORTUNIDAD
5168884,02,02,5168884,LEAD,964-HOSPITALET LLOBREGAT - MARE DEU PILAR,Pre-Sales,IMPRESIONES CONDUCTO AUDITIVO
5168888,01,,5168888,LEAD,894-VALENCIA - PEREZ GALDOS,1st APPS,OPORTUNIDAD POTENCIAL
5168892,01,01,5168892,LEAD,940-NAVIA,1st APPS,VISITA COMPLETA /OPORTUNIDAD
5168895,01,,5168895,LEAD,823-REUS - RAVAL MARTI FOLGUERA,1st APPS,VISITA COMPLETA /OPORTUNIDAD
5168897,01,01,5168897,LEAD,883-ZAMORA - AMARGURA,1st APPS,VISITA COMPLETA /OPORTUNIDAD
5168898,01,01,5168898,LEAD,C5C-EJEA DE LOS CABALLEROS,1st APPS,VISITA COMPLETA /OPORTUNIDAD
5168901,01,01,5168901,LEAD,8B2-ZARAGOZA - AMERICA,1st APPS,VISITA COMPLETA /OPORTUNIDAD
5168905,01,01,5168905,LEAD,83C-ALCAÑIZ,1st APPS,VISITA COMPLETA /OPORTUNIDAD
5168907,01,01,5168907,LEAD,BC0-SEVILLA - EDUARDO DATO,1st APPS,VISITA COMPLETA /OPORTUNIDAD
5168910,01,01,5168910,LEAD,8A0-SANT VICENÇ DELS HORTS,1st APPS,VISITA COMPLETA /OPORTUNIDAD
5168910,01,01,5168910,LEAD,8A0-SANT VICENÇ DELS HORTS,Pre-Sales,ENTREGA DE LA PRUEBA
5168914,01,01,5168914,PROSPECT,A27-PARLA,1st APPS,VISITA COMPLETA /OPORTUNIDAD
5168915,01,01,5168915,LEAD,8C5-LA LAGUNA - JUEGO,1st APPS,VISITA COMPLETA /OPORTUNIDAD
5168916,01,01,5168916,LEAD,993-ZARAGOZA - FERNANDO EL CATOLICO,1st APPS,VISITA COMPLETA /OPORTUNIDAD
5168918,01,01,5168918,LEAD,838-TERUEL - RAMON Y CAJAL 1,1st APPS,VISITA COMPLETA /OPORTUNIDAD
5168919,01,01,5168919,LEAD,A63-SAN PEDRO DE ALCANTARA,1st APPS,VISITA COMPLETA /OPORTUNIDAD
5168924,01,01,5168924,LEAD,87A-SANLUCAR DE BARRAMEDA,1st APPS,VISITA COMPLETA /OPORTUNIDAD
5168925,01,01,5168925,LEAD,811-PAMPLONA/IRUÑA - DEL VINCULO,1st APPS,VISITA COMPLETA /OPORTUNIDAD
5168929,01,,5168929,LEAD,B00-MADRID - JUAN DE MALASAÑA,1st APPS,VISITA COMPLETA /OPORTUNIDAD
5168930,01,01,5168930,LEAD,805-MADRID - DIEGO DE LEON,1st APPS,VISITA COMPLETA /OPORTUNIDAD
5168931,01,01,5168931,LEAD,A4A-ASTORGA,1st APPS,VISITA COMPLETA /OPORTUNIDAD
5168933,01,01,5168933,LEAD,81C-TORRELAVEGA,1st APPS,VISITA COMPLETA /OPORTUNIDAD
5168936,01,01,5168936,LEAD,B70-CIUDAD-RODRIGO,1st APPS,VISITA COMPLETA /OPORTUNIDAD
5168941,01,01,5168941,LEAD,8F8-SANT CUGAT DEL VALLES,1st APPS,VISITA COMPLETA /OPORTUNIDAD
5168941,01,01,5168941,LEAD,8F8-SANT CUGAT DEL VALLES,Pre-Sales,1° CONTROL PRUEBA
5168942,01,01,5168942,LEAD,B98-BAIONA,1st APPS,VISITA COMPLETA /OPORTUNIDAD
5168943,01,01,5168943,LEAD,B8A-POZUELO DE ALARCON,1st APPS,VISITA COMPLETA /OPORTUNIDAD
5168947,01,01,5168947,LEAD,BA1-PUERTO REAL,1st APPS,VISITA COMPLETA /OPORTUNIDAD
5168949,01,01,5168949,LEAD,B26-BENIFAIO,1st APPS,VISITA COMPLETA /OPORTUNIDAD
5168949,01,01,5168949,LEAD,B26-BENIFAIO,Pre-Sales,1° CONTROL PRUEBA
5168950,01,01,5168950,LEAD,8B3-BARCELONA - GRAN DE SANT ANDREU 1,1st APPS,VISITA COMPLETA /OPORTUNIDAD
5168953,01,01,5168953,LEAD,8F9-MURCIA - PROCLAMACION,1st APPS,VISITA COMPLETA /OPORTUNIDAD
5168956,01,01,5168956,LEAD,C0C-IBI,1st APPS,VISITA COMPLETA /OPORTUNIDAD
5168958,01,01,5168958,LEAD,C36-XINZO DE LIMIA,1st APPS,VISITA COMPLETA /OPORTUNIDAD
5168959,01,01,5168959,LEAD,8C5-LA LAGUNA - JUEGO,1st APPS,VISITA COMPLETA /OPORTUNIDAD
5168961,01,01,5168961,LEAD,C57-BUÑOL,1st APPS,VISITA COMPLETA /OPORTUNIDAD
5168965,01,01,5168965,LEAD,840-ERRENTERIA,1st APPS,VISITA COMPLETA /OPORTUNIDAD
5168970,01,01,5168970,LEAD,B5D-RUBI,1st APPS,VISITA COMPLETA /OPORTUNIDAD
5168971,01,01,5168971,LEAD,BC0-SEVILLA - EDUARDO DATO,1st APPS,VISITA COMPLETA /OPORTUNIDAD
5168972,01,01,5168972,LEAD,972-MELILLA,1st APPS,VISITA COMPLETA /OPORTUNIDAD
5168979,01,01,5168979,LEAD,99F-SANT ANDREU DE LA BARCA,1st APPS,VISITA COMPLETA /OPORTUNIDAD
5168980,01,01,5168980,LEAD,911-SANT ADRIA DE BESOS,1st APPS,VISITA COMPLETA /OPORTUNIDAD
5168981,01,01,5168981,LEAD,972-MELILLA,1st APPS,VISITA COMPLETA /OPORTUNIDAD
5168981,01,01,5168981,LEAD,972-MELILLA,Pre-Sales,1° CONTROL PRUEBA
5168982,01,01,5168982,LEAD,813-ZARAGOZA - LEON XIII,1st APPS,VISITA COMPLETA /OPORTUNIDAD
5168983,01,01,5168983,LEAD,94C-ONTINYENT,1st APPS,VISITA COMPLETA /OPORTUNIDAD
5168984,01,01,5168984,LEAD,8EF-HELLIN,1st APPS,VISITA COMPLETA /OPORTUNIDAD
5168987,01,01,5168987,LEAD,9E8-ARANJUEZ,1st APPS,VISITA COMPLETA /OPORTUNIDAD
5168990,02,02,5168990,LEAD,857-SABADELL - RAMBLA 2,1st APPS,VISITA COMPLETA /OPORTUNIDAD
5168990,01,01,5168990,LEAD,857-SABADELL - RAMBLA 2,Pre-Sales,ENTREGA DE LA VENTA
5168991,01,01,5168991,LEAD,B99-O PORRIÑO,1st APPS,VISITA COMPLETA /OPORTUNIDAD
5168992,01,01,5168992,LEAD,9A9-ARONA,1st APPS,VISITA COMPLETA /OPORTUNIDAD
5168998,01,01,5168998,LEAD,88D-BENETUSER,1st APPS,VISITA COMPLETA /OPORTUNIDAD
5169003,01,01,5169003,LEAD,C36-XINZO DE LIMIA,1st APPS,VISITA COMPLETA /OPORTUNIDAD
5169004,01,01,5169004,LEAD,845-MADRID - DELICIAS,1st APPS,VISITA COMPLETA /OPORTUNIDAD
5169005,02,02,5169005,LEAD,9C7-SANTA POLA,1st APPS,VISITA COMPLETA /OPORTUNIDAD
5169014,01,01,5169014,LEAD,8CA-GANDIA - GERMANIAS 1,1st APPS,EXAMEN TELEMARKETING LE
5169015,01,01,5169015,LEAD,816-ORENSE - DE ZAMORA,1st APPS,VISITA COMPLETA /OPORTUNIDAD
5169017,01,01,5169017,LEAD,95F-TORREJON DE ARDOZ,1st APPS,VISITA COMPLETA /OPORTUNIDAD
5169021,01,01,5169021,LEAD,9BC-VELEZ-MALAGA - REYES CATOLICOS,1st APPS,VISITA COMPLETA /OPORTUNIDAD
5169022,01,01,5169022,LEAD,8C3-BLANES,1st APPS,VISITA COMPLETA /OPORTUNIDAD
5169022,01,,5169022,LEAD,8C3-BLANES,Pre-Sales,ENTREGA DE LA VENTA
5169024,01,01,5169024,LEAD,A60-MADRID - MAR CASPIO,1st APPS,VISITA COMPLETA /OPORTUNIDAD
5169029,01,01,5169029,LEAD,81D-PONTEVEDRA - CASTELAO,1st APPS,VISITA COMPLETA /OPORTUNIDAD
5169031,01,01,5169031,LEAD,9C8-VALLADOLID - DE SEGOVIA,1st APPS,VISITA COMPLETA /OPORTUNIDAD
5169038,01,01,5169038,LEAD,871-ARRECIFE - ALMIRANTE BOADO ENDEIZA,1st APPS,VISITA COMPLETA /OPORTUNIDAD
5169042,01,01,5169042,LEAD,99D-MALAGA - CARLOS HAYA,1st APPS,VISITA COMPLETA /OPORTUNIDAD
5169051,01,01,5169051,LEAD,C45-REINOSA,1st APPS,VISITA COMPLETA /OPORTUNIDAD
5169052,01,01,5169052,LEAD,9EA-MADRID - ANTONIO LÓPEZ,1st APPS,VISITA COMPLETA /OPORTUNIDAD
5169056,01,01,5169056,LEAD,95F-TORREJON DE ARDOZ,1st APPS,VISITA COMPLETA /OPORTUNIDAD
5169059,01,01,5169059,LEAD,992-COSLADA - CONSTITUCION,1st APPS,VISITA COMPLETA /OPORTUNIDAD
5169062,01,,5169062,LEAD,A27-PARLA,1st APPS,OPORTUNIDAD POTENCIAL
5169068,01,,5169068,LEAD,A60-MADRID - MAR CASPIO,1st APPS,EXAMEN TELEMARKETING LE
5169089,01,01,5169089,LEAD,8C6-VALENCIA - AUSIAS MARCH,1st APPS,VISITA COMPLETA /OPORTUNIDAD
5169090,01,01,5169090,LEAD,C36-XINZO DE LIMIA,1st APPS,VISITA COMPLETA /OPORTUNIDAD
5169101,01,01,5169101,LEAD,85F-CADIZ - NOVENA,1st APPS,VISITA COMPLETA /OPORTUNIDAD
5169110,01,01,5169110,LEAD,979-SANTA CRUZ DE TENERIFE - EL PILAR,1st APPS,VISITA COMPLETA /OPORTUNIDAD
5169113,01,,5169113,LEAD,823-REUS - RAVAL MARTI FOLGUERA,1st APPS,VISITA COMPLETA /OPORTUNIDAD
5169121,01,01,5169121,LEAD,C4B-GUIA DE ISORA,1st APPS,VISITA COMPLETA /OPORTUNIDAD
5169124,01,,5169124,LEAD,B5D-RUBI,1st APPS,EXAMEN TELEMARKETING LE
5169128,01,01,5169128,LEAD,9AD-ALAQUAS,1st APPS,VISITA COMPLETA /OPORTUNIDAD
5169135,01,01,5169135,LEAD,979-SANTA CRUZ DE TENERIFE - EL PILAR,1st APPS,VISITA COMPLETA /OPORTUNIDAD
5169160,01,01,5169160,LEAD,8D8-ZARAGOZA - GOMEZ LAGUNA,1st APPS,VISITA COMPLETA /OPORTUNIDAD
5169186,01,01,5169186,LEAD,947-PUIGCERDA,1st APPS,VISITA COMPLETA /OPORTUNIDAD
5169188,01,01,5169188,PROSPECT,946-LLIRIA,1st APPS,VISITA COMPLETA /OPORTUNIDAD
5169188,01,01,5169188,PROSPECT,946-LLIRIA,Pre-Sales,ENTREGA DE LA VENTA
5169206,01,01,5169206,LEAD,095-PAMPLONA/IRUÑA - BAYONA,1st APPS,VISITA COMPLETA /OPORTUNIDAD
5169211,01,01,5169211,LEAD,A25-ZARAUTZ,1st APPS,EXAMEN TELEMARKETING LE
5169212,01,01,5169212,LEAD,C08-CEE,1st APPS,VISITA COMPLETA /OPORTUNIDAD
5169220,01,01,5169220,LEAD,813-ZARAGOZA - LEON XIII,1st APPS,VISITA COMPLETA /OPORTUNIDAD
5169233,01,01,5169233,LEAD,9A0-MADRID - MARQUES DE URQUIJO,1st APPS,VISITA COMPLETA /OPORTUNIDAD
5169243,01,01,5169243,LEAD,BC0-SEVILLA - EDUARDO DATO,1st APPS,VISITA COMPLETA /OPORTUNIDAD
5169257,01,01,5169257,LEAD,BC0-SEVILLA - EDUARDO DATO,1st APPS,VISITA COMPLETA /OPORTUNIDAD
5169260,01,01,5169260,LEAD,817-SANTIAGO DE COMPOSTELA - LA ROSA,1st APPS,VISITA COMPLETA /OPORTUNIDAD
5169261,01,01,5169261,LEAD,B56-SEVILLA - JOAQUIN MORALES TORRES,1st APPS,VISITA COMPLETA /OPORTUNIDAD
5169264,01,01,5169264,LEAD,BD7-MALIAÑO,1st APPS,VISITA COMPLETA /OPORTUNIDAD
5169270,01,01,5169270,LEAD,827-A CORUÑA - FERNANDEZ LATORRE,Pre-Sales,IMPRESIONES CONDUCTO AUDITIVO
5169271,01,01,5169271,LEAD,90F-TOLOSA,1st APPS,VISITA COMPLETA /OPORTUNIDAD
5169271,01,01,5169271,LEAD,90F-TOLOSA,Pre-Sales,1° CONTROL PRUEBA
5169273,01,01,5169273,LEAD,A0E-CALP,1st APPS,VISITA COMPLETA /OPORTUNIDAD
5169273,01,01,5169273,LEAD,A0E-CALP,Pre-Sales,CIERRE DE LA PRUEBA
5169274,01,01,5169274,LEAD,81E-LUGO - RUA DO PROGRESO,1st APPS,VISITA COMPLETA /OPORTUNIDAD
5169276,01,01,5169276,LEAD,B70-CIUDAD-RODRIGO,1st APPS,VISITA COMPLETA /OPORTUNIDAD
5169282,01,01,5169282,LEAD,993-ZARAGOZA - FERNANDO EL CATOLICO,1st APPS,VISITA COMPLETA /OPORTUNIDAD
5169284,01,01,5169284,LEAD,94D-SEGORBE,1st APPS,VISITA COMPLETA /OPORTUNIDAD
5169288,01,01,5169288,LEAD,C4B-GUIA DE ISORA,1st APPS,VISITA COMPLETA /OPORTUNIDAD
5169291,01,01,5169291,LEAD,B98-BAIONA,1st APPS,VISITA COMPLETA /OPORTUNIDAD
5169293,01,01,5169293,LEAD,9A0-MADRID - MARQUES DE URQUIJO,1st APPS,VISITA COMPLETA /OPORTUNIDAD
5169297,01,01,5169297,LEAD,978-VALLS,1st APPS,VISITA COMPLETA /OPORTUNIDAD
5169299,01,01,5169299,LEAD,94C-ONTINYENT,1st APPS,VISITA COMPLETA /OPORTUNIDAD
5169302,01,01,5169302,LEAD,905-PALAMOS,1st APPS,VISITA COMPLETA /OPORTUNIDAD
5169303,01,01,5169303,LEAD,8E6-IGUALADA - RAMBLA SANT ISIDRE,1st APPS,VISITA COMPLETA /OPORTUNIDAD
5169308,01,01,5169308,LEAD,807-ALICANTE/ALACANT - ALFONSO X EL SABIO,Pre-Sales,IMPRESIONES CONDUCTO AUDITIVO
5169313,01,01,5169313,LEAD,8F6-EL PRAT DE LLOBREGAT,1st APPS,VISITA COMPLETA /OPORTUNIDAD
5169318,01,01,5169318,LEAD,9C8-VALLADOLID - DE SEGOVIA,1st APPS,VISITA COMPLETA /OPORTUNIDAD
5169320,01,01,5169320,LEAD,BC0-SEVILLA - EDUARDO DATO,1st APPS,VISITA COMPLETA /OPORTUNIDAD
5169325,01,01,5169325,LEAD,AA8-BARCELONA - MUNTANER,1st APPS,VISITA COMPLETA /OPORTUNIDAD
5169326,01,01,5169326,LEAD,93A-SANTURTZI,1st APPS,VISITA COMPLETA /OPORTUNIDAD
5169327,01,01,5169327,LEAD,95B-GUADALAJARA - MAYOR,1st APPS,VISITA COMPLETA /OPORTUNIDAD
5169328,01,01,5169328,LEAD,8D1-BARCELONA - CORSEGA,1st APPS,EXAMEN TELEMARKETING LE
5169333,01,01,5169333,LEAD,992-COSLADA - CONSTITUCION,1st APPS,VISITA COMPLETA /OPORTUNIDAD
5169338,01,01,5169338,LEAD,C57-BUÑOL,1st APPS,VISITA COMPLETA /OPORTUNIDAD
5169341,01,01,5169341,LEAD,C0C-IBI,1st APPS,VISITA COMPLETA /OPORTUNIDAD
5169344,01,01,5169344,LEAD,842-ALICANTE/ALACANT - ASTURIAS,1st APPS,VISITA COMPLETA /OPORTUNIDAD
5169344,01,01,5169344,LEAD,842-ALICANTE/ALACANT - ASTURIAS,Pre-Sales,ENTREGA DE LA VENTA
5169347,01,01,5169347,LEAD,87A-SANLUCAR DE BARRAMEDA,1st APPS,VISITA COMPLETA /OPORTUNIDAD
5169354,01,01,5169354,LEAD,8EF-HELLIN,1st APPS,VISITA COMPLETA /OPORTUNIDAD
5169360,01,01,5169360,LEAD,B98-BAIONA,1st APPS,VISITA COMPLETA /OPORTUNIDAD
5169363,01,01,5169363,LEAD,A60-MADRID - MAR CASPIO,1st APPS,VISITA COMPLETA /OPORTUNIDAD
5169364,01,01,5169364,LEAD,827-A CORUÑA - FERNANDEZ LATORRE,1st APPS,VISITA COMPLETA /OPORTUNIDAD
5169364,01,01,5169364,LEAD,827-A CORUÑA - FERNANDEZ LATORRE,Pre-Sales,CIERRE DE LA PRUEBA
5169367,01,01,5169367,LEAD,B6A-TORO,1st APPS,VISITA COMPLETA /OPORTUNIDAD
5169369,01,01,5169369,LEAD,9E8-ARANJUEZ,1st APPS,VISITA COMPLETA /OPORTUNIDAD
5169377,01,01,5169377,LEAD,968-SANTA CRUZ DE TENERIFE - 3 DE MAYO,1st APPS,VISITA COMPLETA /OPORTUNIDAD
5169378,01,01,5169378,LEAD,82B-VINAROS,1st APPS,VISITA COMPLETA /OPORTUNIDAD
5169379,01,01,5169379,LEAD,BC0-SEVILLA - EDUARDO DATO,1st APPS,VISITA COMPLETA /OPORTUNIDAD
5169380,01,01,5169380,LEAD,AA9-VALENCIA - JATIVA,1st APPS,VISITA COMPLETA /OPORTUNIDAD
5169384,01,01,5169384,LEAD,B8A-POZUELO DE ALARCON,1st APPS,VISITA COMPLETA /OPORTUNIDAD
5169387,01,01,5169387,LEAD,8B3-BARCELONA - GRAN DE SANT ANDREU 1,1st APPS,VISITA COMPLETA /OPORTUNIDAD
5169390,01,01,5169390,LEAD,B3B-SANT VICENT DEL RASPEIG,1st APPS,VISITA COMPLETA /OPORTUNIDAD
5169392,01,01,5169392,LEAD,8A0-SANT VICENÇ DELS HORTS,1st APPS,VISITA COMPLETA /OPORTUNIDAD
5169397,01,01,5169397,LEAD,9C7-SANTA POLA,1st APPS,VISITA COMPLETA /OPORTUNIDAD
5169397,01,01,5169397,LEAD,9C7-SANTA POLA,Pre-Sales,1° CONTROL PRUEBA
5169404,01,01,5169404,LEAD,959-TERRASSA - EGARA,1st APPS,VISITA COMPLETA /OPORTUNIDAD
5169405,01,01,5169405,LEAD,8C0-CARAVACA,1st APPS,VISITA COMPLETA /OPORTUNIDAD
5169406,01,01,5169406,LEAD,BD7-MALIAÑO,1st APPS,VISITA COMPLETA /OPORTUNIDAD
5169408,01,01,5169408,LEAD,BA0-ARROYO DE LA MIEL-BENALMADENA COSTA,1st APPS,VISITA COMPLETA /OPORTUNIDAD
5169409,01,01,5169409,LEAD,8B5-TORREVIEJA,1st APPS,VISITA COMPLETA /OPORTUNIDAD
5169411,01,01,5169411,LEAD,811-PAMPLONA/IRUÑA - DEL VINCULO,1st APPS,VISITA COMPLETA /OPORTUNIDAD
5169413,01,01,5169413,LEAD,80F-CARTAGENA - SALITRE,1st APPS,VISITA COMPLETA /OPORTUNIDAD
5169414,01,01,5169414,LEAD,C5C-EJEA DE LOS CABALLEROS,1st APPS,VISITA COMPLETA /OPORTUNIDAD
5169415,01,01,5169415,LEAD,B9D-CANGAS DE MORRAZO,1st APPS,VISITA COMPLETA /OPORTUNIDAD
5169416,01,01,5169416,LEAD,811-PAMPLONA/IRUÑA - DEL VINCULO,1st APPS,VISITA COMPLETA /OPORTUNIDAD
5169417,01,01,5169417,LEAD,827-A CORUÑA - FERNANDEZ LATORRE,1st APPS,VISITA COMPLETA /OPORTUNIDAD
5169417,01,01,5169417,LEAD,827-A CORUÑA - FERNANDEZ LATORRE,Pre-Sales,CIERRE DE LA PRUEBA
5169420,01,01,5169420,LEAD,81E-LUGO - RUA DO PROGRESO,1st APPS,VISITA COMPLETA /OPORTUNIDAD
5169421,01,01,5169421,LEAD,AA9-VALENCIA - JATIVA,1st APPS,VISITA COMPLETA /OPORTUNIDAD
5169422,01,01,5169422,LEAD,808-BILBAO - ERCILLA,1st APPS,VISITA COMPLETA /OPORTUNIDAD
5169424,01,01,5169424,LEAD,8E0-LANGREO,Pre-Sales,IMPRESIONES CONDUCTO AUDITIVO
5169425,01,01,5169425,LEAD,A82-VALDEMORO,1st APPS,VISITA COMPLETA /OPORTUNIDAD
5169425,01,01,5169425,LEAD,A82-VALDEMORO,Pre-Sales,1° CONTROL PRUEBA
5169432,01,01,5169432,LEAD,905-PALAMOS,1st APPS,VISITA COMPLETA /OPORTUNIDAD
5169438,01,01,5169438,LEAD,BC0-SEVILLA - EDUARDO DATO,1st APPS,VISITA COMPLETA /OPORTUNIDAD
5169440,01,01,5169440,LEAD,C59-PREMIA DE MAR,1st APPS,VISITA COMPLETA /OPORTUNIDAD
5169443,01,01,5169443,LEAD,C58-CARLET,1st APPS,VISITA COMPLETA /OPORTUNIDAD
5169444,01,01,5169444,LEAD,8E2-BADALONA - MARTI I PUJOL,1st APPS,VISITA COMPLETA /OPORTUNIDAD
5169447,01,01,5169447,LEAD,87A-SANLUCAR DE BARRAMEDA,1st APPS,VISITA COMPLETA /OPORTUNIDAD
5169447,01,01,5169447,PROSPECT,87A-SANLUCAR DE BARRAMEDA,1st APPS,VISITA COMPLETA /OPORTUNIDAD
5169448,01,01,5169448,LEAD,81C-TORRELAVEGA,1st APPS,VISITA COMPLETA /OPORTUNIDAD
5169448,01,01,5169448,LEAD,81C-TORRELAVEGA,Pre-Sales,ENTREGA DE LA VENTA
5169450,01,01,5169450,LEAD,C33-BENIEL,1st APPS,VISITA COMPLETA /OPORTUNIDAD
5169452,01,01,5169452,LEAD,C65-PETRER,1st APPS,VISITA COMPLETA /OPORTUNIDAD
5169453,01,01,5169453,LEAD,87F-BASAURI - ANTONIO TRUEBA,1st APPS,VISITA COMPLETA /OPORTUNIDAD
5169459,01,01,5169459,LEAD,B50-PALMA DEL RIO,1st APPS,OPORTUNIDAD POTENCIAL
5169460,01,01,5169460,LEAD,99D-MALAGA - CARLOS HAYA,1st APPS,VISITA COMPLETA /OPORTUNIDAD
5169465,01,01,5169465,LEAD,B8E-GERNIKA,1st APPS,VISITA COMPLETA /OPORTUNIDAD
5169466,01,01,5169466,LEAD,AE0-BARCELONA - SANT GREGORI TAUMATURG,1st APPS,VISITA COMPLETA /OPORTUNIDAD
5169467,01,01,5169467,LEAD,84F-VALLADOLID - FUENTE DORADA,1st APPS,VISITA COMPLETA /OPORTUNIDAD
5169468,01,01,5169468,LEAD,9F1-SEVILLA - BAMI,1st APPS,VISITA COMPLETA /OPORTUNIDAD
5169470,01,01,5169470,LEAD,9EE-MATARO - JOAN LARREA,1st APPS,VISITA COMPLETA /OPORTUNIDAD
5169471,01,01,5169471,LEAD,827-A CORUÑA - FERNANDEZ LATORRE,1st APPS,VISITA COMPLETA /OPORTUNIDAD
5169471,01,01,5169471,LEAD,827-A CORUÑA - FERNANDEZ LATORRE,Pre-Sales,1° CONTROL PRUEBA
5169471,01,01,5169471,LEAD,827-A CORUÑA - FERNANDEZ LATORRE,Pre-Sales,CIERRE DE LA PRUEBA
5169474,01,01,5169474,LEAD,87A-SANLUCAR DE BARRAMEDA,1st APPS,VISITA COMPLETA /OPORTUNIDAD
5169475,01,01,5169475,LEAD,941-PALMA - COMTE DE SALLENT,1st APPS,VISITA COMPLETA /OPORTUNIDAD
5169477,01,01,5169477,LEAD,837-VITORIA-GASTEIZ - LA PAZ,1st APPS,VISITA COMPLETA /OPORTUNIDAD
5169478,01,01,5169478,LEAD,90F-TOLOSA,1st APPS,VISITA COMPLETA /OPORTUNIDAD
5169480,01,01,5169480,LEAD,99F-SANT ANDREU DE LA BARCA,1st APPS,VISITA COMPLETA /OPORTUNIDAD
5169484,01,01,5169484,LEAD,AB7-BAZA,1st APPS,VISITA COMPLETA /OPORTUNIDAD
5169486,01,01,5169486,LEAD,89C-CORNELLA DE LLOBREGAT - BONESTAR,1st APPS,VISITA COMPLETA /OPORTUNIDAD
5169487,01,01,5169487,LEAD,96D-ALTEA,1st APPS,VISITA COMPLETA /OPORTUNIDAD
5169488,01,01,5169488,LEAD,81E-LUGO - RUA DO PROGRESO,1st APPS,VISITA COMPLETA /OPORTUNIDAD
5169488,01,01,5169488,LEAD,81E-LUGO - RUA DO PROGRESO,Pre-Sales,1° CONTROL PRUEBA
5169498,01,01,5169498,LEAD,9C4-MOLINA DE SEGURA,1st APPS,VISITA COMPLETA /OPORTUNIDAD
5169499,01,01,5169499,LEAD,A4A-ASTORGA,1st APPS,VISITA COMPLETA /OPORTUNIDAD
5169501,01,01,5169501,LEAD,9DD-L' ELIANA,1st APPS,VISITA COMPLETA /OPORTUNIDAD
5169503,01,01,5169503,LEAD,B12-MOSTOLES - DOS DE MAYO,1st APPS,VISITA COMPLETA /OPORTUNIDAD
5169503,01,01,5169503,LEAD,B12-MOSTOLES - DOS DE MAYO,Pre-Sales,ENTREGA DE LA VENTA
5169510,01,01,5169510,LEAD,8BE-MADRID - ALCALÁ 2,1st APPS,VISITA COMPLETA /OPORTUNIDAD
5169514,01,01,5169514,LEAD,90F-TOLOSA,1st APPS,VISITA COMPLETA /OPORTUNIDAD
5169516,01,01,5169516,LEAD,82E-MOLINS DE REI,1st APPS,VISITA COMPLETA /OPORTUNIDAD
5169518,01,01,5169518,LEAD,817-SANTIAGO DE COMPOSTELA - LA ROSA,1st APPS,VISITA COMPLETA /OPORTUNIDAD
5169524,01,01,5169524,LEAD,A27-PARLA,1st APPS,VISITA COMPLETA /OPORTUNIDAD
5169527,01,01,5169527,LEAD,95F-TORREJON DE ARDOZ,1st APPS,VISITA COMPLETA /OPORTUNIDAD
5169529,01,01,5169529,LEAD,879-EL PUERTO DE SANTA MARIA,1st APPS,VISITA COMPLETA /OPORTUNIDAD
5169529,01,,5169529,LEAD,879-EL PUERTO DE SANTA MARIA,Pre-Sales,CIERRE DE LA PRUEBA
5169531,01,01,5169531,LEAD,906-MANISES - RIBARROJA,Pre-Sales,IMPRESIONES CONDUCTO AUDITIVO
5169533,01,01,5169533,LEAD,8E6-IGUALADA - RAMBLA SANT ISIDRE,1st APPS,VISITA COMPLETA /OPORTUNIDAD
5169547,01,01,5169547,LEAD,9A9-ARONA,1st APPS,VISITA COMPLETA /OPORTUNIDAD
5169549,01,01,5169549,LEAD,9BA-VITORIA-GASTEIZ - GORBEA,1st APPS,VISITA COMPLETA /OPORTUNIDAD
5169549,01,01,5169549,LEAD,9BA-VITORIA-GASTEIZ - GORBEA,Pre-Sales,ENTREGA DE LA PRUEBA
5169552,01,01,5169552,LEAD,AED-LAS ROZAS DE MADRID,Pre-Sales,IMPRESIONES CONDUCTO AUDITIVO
5169554,01,01,5169554,LEAD,B1E-MADRID - DONOSTIARRA,1st APPS,VISITA COMPLETA /OPORTUNIDAD
